@relation segment

@attribute original numeric
@attribute Hue numeric
@attribute Saturation numeric
@attribute Brightness numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {cell,back,giemsa}

@data
171,191,130,230,255,255,0,170,129.666672,0,0.333333,255,255,169.333328,255,255,0,170,137.666672,0,0.333333,255,255,159.333328,221,255,0,85,187,0,0.333333,255,255,9.666667,153.666672,90.666664,198.333328,144.666672,85,248.333328,0,0.333333,255,255,16,6,161.666672,24.666666,102,127.333336,170,104.333336,36.666668,0.666667,255,255,11,3,0,184,12.666667,40,53.333332,188.666672,40.666668,12.666667,0.666667,255,198.666672,7,1.333333,0,0,167,180,152,255,9.666667,167.666672,cell
206.666672,197,107,255,102.666664,255,0,255,0,0,0,255,255,203.666672,100,255,0,255,0,0,0,255,255,186,109,255,0,255,0,0,0,255,255,17.666666,165.666672,81.333336,195,24.666666,170,51.666668,0,0.333333,255,255,38,20.333334,165,31.666666,94,113.333336,170,95,31.666666,0.666667,255,255,38.666668,21,4.333333,185.666672,16.333334,37,50,185.666672,37,13.333333,0.666667,255,187.333328,23.666666,11.666667,2,0,174,186.666672,160.666672,255,8,174.333328,cell
184.666672,196,116,233,125.333336,255,0,0,255,0,0,255,255,184,123.666664,255,0,85,255,0,0,255,255,178.666672,117.333336,255,0,85,143.666672,0,0,255,255,5.333333,167.666672,67,193.666672,8.666667,85,83.666664,0,0.333333,255,255,16.333334,11.333333,166,35,93.666664,115,170,93.666664,35.333332,0.666667,255,255,18.333334,14.333333,4.666667,186.666672,18,36.666668,49.666668,186.666672,36.333332,13.333333,0.666667,255,187,9.666667,6.333333,2,0,176.333328,190,164.333328,255,7.666667,175.666672,cell
176,197,113,220,107.333336,255,85,0,255,0,0,255,255,175.333328,106.666664,255,85,0,255,0,0,255,255,172,104.666664,208,30,0,222.666672,0,0,255,255,3,167.333328,52.333332,196,22.666666,0,149.666672,0,0.333333,255,255,7.666667,5.666667,168.666672,38.666668,91.666664,117.333336,170,91.333336,36.333332,0.666667,255,255,10.333333,8,2.666667,188.333328,19.666666,35,47.333332,186.666672,34.666668,12.666667,0.666667,255,186,3.666667,3.333333,1,0,177,188,164.333328,255,8,179,cell
160,194,128,210,96,255,85,85,255,0,0,255,255,160.666672,95.666664,255,85,85,255,0,0,255,255,162,77.666664,255,85,0,255,0,0,255,255,0,162,27,243.333328,88,85,253,14.333333,0.666667,255,255,1.333333,2,168,37.666668,93,119,170,95.666664,32.333332,0.666667,255,255,2.333333,3,1.666667,188.333328,18,37.333332,49.333332,190,38.666668,10.666667,0.666667,255,193.333328,0.666667,1.333333,0,0,172.666672,181.666672,162,255,7,173.333328,cell
171,197,128,221,94,255,64,85,170,0,1,255,255,170,85.333336,255,74.333336,85,170,0,1,255,255,166.333328,39.666668,255,85,85,152,0,0.333333,255,255,4,163.333328,33,191,85,85,151.333328,46,0.333333,188.333328,255,7.666667,4.666667,168.666672,37.666668,91.666664,115.666664,170,101.333336,16.333334,0.666667,255,240.333328,9.333333,6,2.333333,189,17.666666,38.666668,49.666668,191,42.333332,7,0.666667,255,204,3.666667,2.666667,0.666667,0,172.333328,186,154.666672,255,11.333333,176,cell
151.666672,197,136,200,90.333336,255,255,0,255,0,1,255,255,153.333328,78,255,255,0,255,0,1,255,255,161.333328,28,255,114.666664,0,255,0,1,255,255,0,165,26,200.666672,85,255,81.333336,38.333332,0.333333,255,255,0,0,167,31,101.666664,120.333336,197,114.333336,10.333333,0.666667,255,220.333328,0,3.333333,4,188.333328,15.666667,41.333332,51.666668,191.666672,45.666668,6,0.666667,255,219,0,1.333333,1.666667,0,174.333328,188.666672,156.666672,255,11.666667,178.333328,cell
143.666672,194,154,202,109.666664,255,255,255,255,215,0,255,255,146.333328,94,255,255,255,255,200.333328,0,255,255,158.333328,24.666666,214.666672,173.333328,170,233.666672,93.333336,0,255,255,0,166.666672,42,184,85,170,115.333336,56.333332,0,255,255,0,0,170.666672,36.333332,94,106,91.333336,116.333336,2,1,255,201.666672,0,2.666667,3,190.333328,17,39.333332,48.333332,189.333328,44.666668,4,0.666667,255,216.666672,0,0.666667,1,0,175,191,156,255,12.666667,177,cell
170,197,125,219,213.666672,242.333328,50,0,255,0,0.666667,255,255,169.666672,193.666672,233.666672,35,0,255,0,0.666667,255,255,168.666672,89.666664,235.666672,43.333332,0,189.666672,0,0,255,255,1,166.666672,17.666666,237.333328,70.333336,255,80.666664,0,0,255,255,3.333333,3,166,25.666666,115.333336,123.666664,85,138.333328,5,0.666667,255,255,9.666667,8.666667,6,188.666672,14.333333,41.666668,51.333332,188.666672,47,4.333333,0.666667,255,235,3.333333,3.333333,2.333333,0,176,188.666672,151.666672,255,12.333333,180,cell
195.666672,194,117,251,154,255,0,255,0,0,1,255,255,193.333328,146,255,0,255,0,0,1,255,255,180.333328,90.666664,255,0,255,0,0,1,255,255,12.666667,165,27.333334,189,0,170,18,0,0,255,255,28.333334,15.666667,163,22.666666,121,131.666672,170,140.666672,12,0.666667,255,255,30.333334,18,6.333333,186.666672,13.333333,41.666668,52.333332,188.333328,46,6,0.666667,255,238.333328,16.666666,8.333333,2.333333,0,174.333328,187.333328,148.666672,255,12,175.666672,cell
197.666672,191,116,255,218,255,0,255,0,0,0,255,255,195,207.666672,255,0,255,0,0,0,255,255,179.666672,139.333328,255,0,255,0,0,0,255,255,15.333333,161,47.666668,196.333328,0,170,6,0,0,255,255,34.333332,18.666666,160.666672,20.333334,129.333328,149.666672,170,145.666672,20,0.666667,255,255,34,18.666666,4,185.333328,12,41.333332,52.333332,186.333328,45,8,0.666667,255,242.666672,18,8.666667,0.666667,0,172,186,151.333328,255,10,171,cell
142.666672,192,136,193,255,255,255,0,255,0,1,255,255,144,248,255,255,0,255,0,1,255,255,151.666672,175.333328,255,255,0,255,0,1,255,255,0,157,51.666668,163.333328,49.666668,0,144.666672,0,0.333333,255,255,0,0,161,19.333334,112.333336,134.333328,170,122.333336,27.666666,0.666667,255,255,0,0.333333,1.666667,185.333328,11.666667,42.333332,54.666668,191.333328,45,9,0.666667,255,225.666672,0,0,0,0,168.333328,180.333328,153.666672,255,9,169.666672,cell
156.333328,179,115,214,49,255,255,170,255,79,1,255,255,156.333328,46,255,255,170,255,81.333336,1,255,255,158,31.333334,255,229.333328,85,255,67.333336,0.666667,255,255,0,164.333328,42,255,101,0,249,0,1.666667,255,255,0,0,161.333328,51.666668,111.666664,22.333334,0,85.333336,0,0.666667,255,255,4,4,5,171.333328,13.333333,40,55.333332,205,38.666668,17,0,255,180.333328,6,6,6.333333,1.666667,156,176.666672,116,255,20.333334,164.333328,cell
161,185,122,218,49.333332,249,170,85,190.666672,0,0,255,255,161,46.666668,244,170,85,189,0,0,255,255,162,32.333332,213,162.666672,103,180,12.666667,0,255,255,0.333333,164.666672,14.333333,200,150.333328,85,186.333328,33,0,255,255,1,0.666667,167,38.333332,107,23.666666,0,78.666664,0,0,255,255,3.333333,3,2,174,17,37.333332,50.333332,170,36,14.666667,0,255,218.333328,6.333333,6,5.333333,3,160,177,125.333336,255,16.666666,165,cell
166.333328,188,115,218,65.333336,255,56,0,210.666672,0,0,255,255,166.333328,62.333332,255,56.666668,0,204.666672,0,0,255,255,166,44.666668,196.333328,66,85,171,0,0,255,255,0.666667,165.666672,20.333334,158.333328,110.333336,85,163.333328,25.666666,0,255,255,2,1,167.666672,36,103,27.333334,0,82,0,0,255,255,3.666667,2.666667,2,175.333328,18.333334,37.666668,50.666668,170,37.666668,15,0,255,246,6,5.666667,4.666667,3,163,179.666672,134,255,16.333334,169.666672,cell
166.333328,190,102,209,78.333336,174.666672,44.666668,85,137.666672,0,0,255,255,166.666672,73.333336,158.333328,39.666668,85,131.666672,0,0,255,255,168,49,101.333336,68.666664,0,116,0,0,255,255,0,168.666672,28.333334,114.666664,79.333336,85,118,24.666666,0,255,255,0.333333,0.333333,169,33,91,28.666666,0,72,0,0,255,255,1.333333,2.333333,2.666667,177,20,37.666668,49.333332,170,37.666668,14.666667,0,255,255,3,4,4.333333,2.666667,167.333328,188.333328,139,255,17.666666,173.333328,cell
166.333328,193,101,206,68.666664,255,255,170,255,11,1,255,255,166.666672,65.666664,255,255,170,255,10.333333,1,255,255,168,51.333332,211.333328,223.333328,255,229.666672,31,0.666667,255,255,0,172,33.666668,101,82.666664,170,79,17,0,255,255,0,0,170.666672,30.666666,78,29.333334,85,57,0,0,255,255,1.666667,1.666667,3.666667,179.333328,22,36,47.333332,170,37,13.666667,0,255,255,1.333333,2.666667,4,2.666667,172.333328,187,142,255,14.333333,177,cell
173,189,101,218,38,255,0,0,255,0,0.666667,255,255,173.333328,37.333332,255,0,0,255,0,0.666667,255,255,174,39.333332,237.333328,16.666666,0,208.666672,0,0.333333,255,255,0.333333,173.333328,35,149.333328,20,170,30.666666,8.333333,0,255,186.333328,0.666667,1,167.333328,38.333332,88.666664,28.333334,0,81.333336,0,0,255,255,7.666667,8.333333,7,178,21.666666,38,51.333332,170,38,15.333333,0,255,237,5.666667,5.333333,5,1.666667,170.666672,189.333328,142.333328,255,15.333333,174.666672,cell
170.666672,193,100,211,91,255,253.333328,85,255,0,1,255,255,171.333328,88.666664,253,245,85,255,0,1,255,255,173.666672,71,165.666672,176.333328,170,193,0,1,255,255,0,176.333328,33.333332,124.333336,41,85,63.666668,0,0.333333,255,255,0,0,173,28.333334,66.333336,32,170,45,6,0,255,255,3,4,5.333333,181.666672,24,34,43.666668,170,35,12.333333,0,255,252.666672,2.333333,3,4,2.333333,176.666672,186,155.333328,255,9.333333,177.666672,cell
166,192,109,210,97.666664,255,255,255,255,190,0,255,255,166.333328,93.333336,255,255,255,255,179.666672,0,255,255,169.666672,69,255,255,170,254.333328,94,0,255,255,0,175.666672,33.666668,133,88,170,115.666664,0,0,255,255,0,0,175.333328,24.666666,58,31.666666,170,34,6.333333,0,255,255,0,1,3,183,24,32.666668,40.333332,170,34.666668,10.666667,0,255,255,1.333333,1.333333,3,2.333333,177.666672,189.333328,150.333328,255,11.333333,180.333328,cell
164.666672,193,104,205,111,255,255,170,255,77,0,255,255,166,106.333336,255,255,170,255,66.666664,0,255,255,172,80,255,187.666672,170,255,4.666667,0,255,255,0,177,31.333334,115.666664,52.333332,0,130,0,0,255,255,0,0,177.333328,21.333334,56.333332,30.333334,170,39.333332,1.333333,0,255,255,0,1,1.666667,185,24.333334,31.666666,37.333332,170,34,8.666667,0,199,255,0,1,2.666667,2.333333,177.333328,193.333328,150,255,12.666667,179,cell
156.666672,192,113,200,75.666664,255,255,255,255,180.666672,0,255,255,158,74.666664,255,255,255,255,172.333328,0,255,255,165.666672,68,255,255,255,255,116,0,255,255,0,173.333328,36.666668,130,125,170,163,7,0,255,255,0,0,175.666672,20,62,28,170,42.666668,0,0,255,255,0,0,0.333333,182.666672,22.666666,32.666668,39.666668,170,35,9.666667,0,195,255,0,0.333333,2.666667,2.666667,172.666672,191,151.666672,255,11.666667,171,cell
176.333328,191,88,213,162.333328,202.666672,131.666672,170,132.666672,1.666667,0.333333,255,255,176.666672,153.333328,197.333328,126.666664,170,133.333328,2,0.333333,255,255,178.333328,101.666664,171.333328,30,0,153.666672,0,0,255,255,0.333333,178,35.333332,116.333336,3,0,143,0,0,255,255,1,1,177.666672,18,59,27.666666,163.666672,45.333332,0,0,255,255,1.333333,2,1,185,23,31,36.333332,170,33.666668,7.333333,0,255,255,2.333333,3,3,2.333333,176.666672,194.666672,164.333328,255,9,176,cell
172,186,89,212,126,225,182.333328,85,255,4,0.333333,255,255,172,121.333336,213.666672,181.666672,85,248.666672,12.666667,0.333333,255,255,174,93.333336,141,147,85,178,1.333333,0.333333,255,255,0,176,44.666668,108,67,0,160.333328,0,0,255,255,0,0,176.666672,15.666667,61.333332,24,85,43.666668,0,0,255,255,0,0,0.333333,183.333328,22.666666,31.333334,37.333332,170,33.666668,8.333333,0,255,255,2.333333,3,3.333333,3,174.666672,190.666672,167.333328,255,6.666667,173,cell
165.666672,183,91,208,93,255,255,170,255,104,0,255,255,165.666672,91.333336,255,255,255,255,109.333336,0,255,255,169.666672,80,228,254.666672,255,224,94.666664,0,255,255,0,175,51.333332,120,132,85,160.333328,0,0,255,255,0,0,177,15.333333,63,20,85,40.666668,0,0,255,255,0,0,0.333333,181.666672,22.333334,31,37,170,32,8.666667,0,255,255,1,2.333333,3.666667,3.333333,172.666672,183.333328,161.333328,255,7.666667,173.333328,cell
156.666672,182,96,200,72.666664,255,255,255,255,197.333328,0,255,255,158.666672,74,255,255,255,255,193.333328,0,255,255,167.333328,78.333336,255,255,255,253.333328,130.333328,0,255,255,0,175.333328,57,113.666664,144,255,124.333336,20.666666,0,255,255,0,0,177,16.666666,62.333332,16.333334,85,35.666668,0,0,255,255,0,0,0.333333,180.666672,22,29.666666,35.666668,170,30,9.333333,0,255,255,0,1.666667,4,3.333333,173,183.333328,153.666672,255,9,174.666672,cell
165.333328,183,90,206,103.666664,255,255,255,255,4.333333,0,255,255,166.333328,100.666664,255,255,255,255,9,0,255,255,171,91,255,255,255,255,45.666668,0,255,255,0,177.333328,59.333332,90,89.666664,85,125,0,0.666667,255,255,0,0,177,19,58.333332,13.333333,85,27.666666,0,0.333333,255,255,0,0,1.333333,180.333328,22.666666,27.333334,33.333332,170,27.333334,9.333333,0,255,228,1,2.333333,4.333333,3.666667,173.666672,184.666672,152,255,9.666667,176.333328,cell
164.333328,186,96,206,51,255,255,170,255,26.333334,0,255,255,164.333328,50.333332,255,255,170,255,29.333334,0,255,255,165.666672,45.333332,255,255,255,255,87,0,255,255,0,171,45.333332,189,228,255,190,61.333332,0.666667,255,255,0,0,174.666672,24,71.666664,13.666667,85,34.333332,0,0.333333,255,255,0,0,0,177.666672,20.666666,30,37.666668,170,30,11.333333,0,255,220.666672,1.666667,2.333333,4,3.666667,167.333328,184.333328,139.666672,255,13.666667,170.666672,cell
168.666672,187,87,206,49.666668,255,250.666672,170,255,3,0.666667,255,255,169,49.666668,255,255,170,255,7.666667,0.666667,255,255,170,53.333332,255,255,255,255,28.666666,0.666667,255,255,0,175.333328,48.666668,153,154.333328,16.666666,206.333328,0,0.666667,255,255,0,0,175,25.666666,66.333336,8,85,22.666666,0,1.666667,255,255,0,0,1.666667,177,21.333334,27.666666,35.666668,170,27.333334,10,0,255,183.333328,1.666667,2.666667,4.666667,3.666667,169.333328,187.666672,148,255,12.666667,171.666672,cell
166,182,99,213,80.333336,255,134.333328,0,255,0,1,255,255,166.333328,79,248,152,0,254,0,1,255,255,167.666672,71,219.333328,221.666672,85,233,0,1,255,255,0.333333,172,49.666668,143.666672,156.333328,170,173.666672,14,0.666667,255,255,0,0,172,32.666668,80,5.333333,85,29,0,1.333333,255,255,1,1,2.333333,174.333328,18.666666,31,41.333332,170,30.666666,11.333333,0,255,191,4.666667,4.666667,5.333333,3.666667,164.666672,182.666672,134.666672,255,16,168.333328,cell
153.333328,183,126,212,36,255,180.666672,170,255,13.333333,0,255,255,154.666672,34,255,183,170,255,20.333334,0,255,255,159.333328,26.333334,232.666672,193.333328,85,242.333328,54,0.666667,255,255,0,166,32,211.666672,157.666672,85,208.666672,33.333332,1,255,255,0,0,167.333328,41.333332,102,15.333333,85,60.333332,0,0.666667,255,255,1.666667,2.333333,2.666667,173,16,36,49,177.333328,35.333332,13.666667,0,255,198,5,5.333333,5.666667,3,158.666672,179.333328,125.666664,255,19,164,cell
161,185,122,218,49.333332,249,170,85,190.666672,0,0,255,255,161,46.666668,244,170,85,189,0,0,255,255,162,32.333332,213,162.666672,103,180,12.666667,0,255,255,0.333333,164.666672,14.333333,200,150.333328,85,186.333328,33,0,255,255,1,0.666667,167,38.333332,107,23.666666,0,78.666664,0,0,255,255,3.333333,3,2,174,17,37.333332,50.333332,170,36,14.666667,0,255,218.333328,6.333333,6,5.333333,3,160,177,125.333336,255,16.666666,165,cell
166.333328,188,115,218,65.333336,255,56,0,210.666672,0,0,255,255,166.333328,62.333332,255,56.666668,0,204.666672,0,0,255,255,166,44.666668,196.333328,66,85,171,0,0,255,255,0.666667,165.666672,20.333334,158.333328,110.333336,85,163.333328,25.666666,0,255,255,2,1,167.666672,36,103,27.333334,0,82,0,0,255,255,3.666667,2.666667,2,175.333328,18.333334,37.666668,50.666668,170,37.666668,15,0,255,246,6,5.666667,4.666667,3,163,179.666672,134,255,16.333334,169.666672,cell
166.333328,190,102,209,78.333336,174.666672,44.666668,85,137.666672,0,0,255,255,166.666672,73.333336,158.333328,39.666668,85,131.666672,0,0,255,255,168,49,101.333336,68.666664,0,116,0,0,255,255,0,168.666672,28.333334,114.666664,79.333336,85,118,24.666666,0,255,255,0.333333,0.333333,169,33,91,28.666666,0,72,0,0,255,255,1.333333,2.333333,2.666667,177,20,37.666668,49.333332,170,37.666668,14.666667,0,255,255,3,4,4.333333,2.666667,167.333328,188.333328,139,255,17.666666,173.333328,cell
166.333328,193,101,206,68.666664,255,255,170,255,11,1,255,255,166.666672,65.666664,255,255,170,255,10.333333,1,255,255,168,51.333332,211.333328,223.333328,255,229.666672,31,0.666667,255,255,0,172,33.666668,101,82.666664,170,79,17,0,255,255,0,0,170.666672,30.666666,78,29.333334,85,57,0,0,255,255,1.666667,1.666667,3.666667,179.333328,22,36,47.333332,170,37,13.666667,0,255,255,1.333333,2.666667,4,2.666667,172.333328,187,142,255,14.333333,177,cell
156.666672,192,111,199,34.666668,255,255,255,255,248,0.333333,255,255,157.666672,33,255,255,255,255,243,0.333333,255,255,163,32,255,255,255,255,189.666672,0,255,255,0,171.333328,32,141.666672,143,170,154.333328,33.333332,0,255,255,0,0,173.333328,24.666666,68.333336,29.333334,170,45,1,0,255,255,0,0,1,180.666672,22.666666,34.666668,43.333332,170,35.666668,11.666667,0,255,255,0,0.333333,3,3,172.333328,189,143.333328,255,13.333333,176.333328,cell
156.666672,192,113,200,75.666664,255,255,255,255,180.666672,0,255,255,158,74.666664,255,255,255,255,172.333328,0,255,255,165.666672,68,255,255,255,255,116,0,255,255,0,173.333328,36.666668,130,125,170,163,7,0,255,255,0,0,175.666672,20,62,28,170,42.666668,0,0,255,255,0,0,0.333333,182.666672,22.666666,32.666668,39.666668,170,35,9.666667,0,195,255,0,0.333333,2.666667,2.666667,172.666672,191,151.666672,255,11.666667,171,cell
176.333328,191,88,213,162.333328,202.666672,131.666672,170,132.666672,1.666667,0.333333,255,255,176.666672,153.333328,197.333328,126.666664,170,133.333328,2,0.333333,255,255,178.333328,101.666664,171.333328,30,0,153.666672,0,0,255,255,0.333333,178,35.333332,116.333336,3,0,143,0,0,255,255,1,1,177.666672,18,59,27.666666,163.666672,45.333332,0,0,255,255,1.333333,2,1,185,23,31,36.333332,170,33.666668,7.333333,0,255,255,2.333333,3,3,2.333333,176.666672,194.666672,164.333328,255,9,176,cell
190.666672,180,76,231,96,255,0,85,193.666672,0,0,255,255,190,91.333336,255,0,85,192,0,0,255,255,186,66.333336,255,0,85,187.666672,0,0,255,255,4,181.666672,35,188.666672,0,0,158.333328,0,0,255,255,8.333333,4.333333,178.333328,16.666666,55.666668,28.333334,89.333336,42.666668,0,0.666667,255,255,11.333333,7.333333,3.333333,185.666672,23.333334,29,34,170,32,6,0,255,255,7.666667,5.666667,4.333333,2.333333,180,195,169,255,8,179,cell
180.333328,179,80,222,131,255,85,0,247.333328,0,0,255,255,180.666672,124.666664,255,85,0,241.333328,0,0,255,255,182.333328,89.333336,234.333328,72.333336,0,214,0,0,255,255,0.333333,181.666672,50,144.333328,0,0,113,0,0,255,255,1.666667,1,178.333328,15.333333,54,20,85,37.666668,0,0,255,255,4.333333,4,3.666667,184.666672,23.333334,28.666666,33.666668,170,30.666666,6.666667,0,255,255,5.333333,5,4.666667,2.666667,178.333328,187.333328,170,255,6,177.333328,cell
179.666672,178,77,220,171,253,96.333336,85,255,54.666668,0,255,255,180,161.666672,249.666672,95.333336,85,255,44,0,255,255,181.666672,112.666664,223.666672,92.333336,85,234,0,0,255,255,0.333333,183.333328,57.666668,117.333336,0,85,37.666668,0,1.333333,255,255,0.666667,0.333333,178.333328,15.666667,51.333332,16.666666,85,31.333334,0,0,255,255,3.666667,3.666667,5,183.666672,23.333334,27,31.666666,170,28,7,0,255,255,4.666667,5,5,3,178,187.333328,166,255,6.333333,178,cell
184.333328,179,73,222,181.666672,212.333328,85,85,190.333328,41.333332,0,255,255,184.666672,174.333328,211,85,85,185.666672,39.666668,0,255,255,186.333328,129.333328,134.333328,31.333334,170,67.333336,0,0.333333,255,255,0.333333,185.666672,53.666668,187.333328,0,85,55.333332,0,1,255,255,1.333333,1.333333,179,17.333334,46.333332,15.666667,162,25,0,0,255,255,5.666667,7.333333,6.666667,183,24,25,29.333334,170,25.333334,7.333333,0,255,232.333328,5.666667,5.666667,5.666667,3,179.333328,188.666672,164.666672,255,7.333333,181.333328,cell
192.666672,188,74,227,191,220.666672,0,85,79,0,0,255,255,192.666672,184.666672,226.666672,0,85,50.666668,0,0,255,255,192.333328,132,250.666672,0,170,43.333332,0,1,255,255,0.666667,187.333328,34.333332,245.333328,0,0,112.333336,0,1,255,255,5.666667,5,179.333328,19.666666,41.333332,16.333334,170,20,3.666667,0,255,255,13.333333,13.333333,7.666667,183,24.333334,22.333334,26.666666,170,22.333334,7.333333,0,255,166.666672,10.333333,9.666667,6.666667,2.666667,180.666672,193.666672,169,255,8,179.333328,cell
195,190,74,229,233.333328,255,0,255,119.666664,0,1,255,255,195.333328,222,255,0,170,138.666672,0,1,255,255,196.666672,108,255,0,0,218.333328,0,1,255,255,0,187,16.333334,255,0,0,119.333336,0,1,255,255,8.333333,9.666667,179.666672,23,40,19.666666,170,26.666666,2,0,255,255,15.666667,17,7.333333,182.666672,25,19.333334,23.333334,167.333328,19,6.666667,0,255,114,12.666667,14,6.666667,2.333333,182.666672,194,169,255,8,182.666672,cell
163,193,91,197,84.333336,255,255,170,255,28.666666,0,255,255,165.333328,87,255,255,170,255,22,0,255,255,178,88.666664,255,231.666672,85,255,0,0,255,255,0,184,31,197,0,0,154.666672,0,1,255,255,0,0,178,23.333334,45.333332,10.666667,166.666672,10,4.333333,0,255,174,0,2,6,179.666672,24,22.333334,27.333334,170,22,7.666667,0,174.666672,141.666672,0,3.333333,7,3,176,188.666672,158.333328,255,9.666667,178.666672,cell
167.333328,192,87,201,121,255,255,85,255,0,0,255,255,170.333328,112.666664,255,255,85,255,0,0,255,255,184,68,230,69.333336,0,252.666672,0,0,255,255,0,185.333328,12.666667,234.333328,0,85,79.333336,0,1,255,255,0,0.333333,178,25.666666,41,11,85,19,0,0,255,255,0,6.333333,7.333333,180,24.333334,19.666666,24.666666,170,20.666666,5.666667,0.666667,255,143.666672,0.666667,7,7.333333,2,176.333328,191.333328,164.333328,255,8.666667,177.666672,cell
187.333328,199,70,213,125.666664,255,163.666672,0,255,0,0,255,255,186.666672,113.666664,255,158,0,255,0,0,255,255,184.333328,55.666668,255,115.666664,0,255,0,0,255,255,2.666667,184,18.666666,233.666672,0,85,99,0,0,255,255,4,1.666667,175.666672,28.333334,51.333332,0,156.333328,7.333333,0,0.333333,211,255,10.666667,8.666667,8.666667,177.333328,22,23.666666,30,170,25,6,0.333333,255,175,10.666667,9,8.666667,2.333333,173,188,158,255,9,172.333328,cell
206.333328,195,47,226,104.333336,255,0,85,196.333328,0,0,255,255,204.666672,98.666664,255,0,85,209,0,0,255,255,194,69.666664,255,0,0,253.666672,0,0,255,255,10,184.666672,38,255,0,85,52.666668,0,0,255,255,20,10,173,32.666668,58.666668,0,201.333328,4.333333,0,1,255,255,31.333334,21,11.333333,174.666672,20,27,33.333332,171.666672,30.666666,3,0.333333,255,214.666672,29.666666,19.333334,9.666667,1.333333,170,192.333328,146.666672,255,13,171.666672,cell
